id,host_since,host_response_rate,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location
5825,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,2,1125,2,5,5,5
5881,2015,100,IX Eur,Entire rental unit,Entire home/apt,2,1,1,55,2,1125,2,5,5,5
7300,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,99,2,28,2,4,4.5,3.5
7491,2014,63,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,80,2,1125,2,4,4.5,5
8408,2014,60,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,100,2,30,2,4,4,5
8519,2014,50,X Ostia/Acilia,Entire rental unit,Entire home/apt,2,1,1,100,2,1125,2,4.5,4.5,4
8705,2016,50,IX Eur,Entire rental unit,Entire home/apt,2,1,1,45,2,1125,2,2,1,3
9150,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,96,2,29,2,4,4.5,5
9498,2012,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,2,1,1,35,2,10,2,5,5,5
9510,2017,70,X Ostia/Acilia,Entire rental unit,Entire home/apt,3,1,1,65,2,1125,2,5,5,5
10449,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,100,2,1125,2,5,5,5
10571,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,79,2,1125,2,5,5,5
10713,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,175,2,30,2,4.5,5,5
10883,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,58,2,30,2,5,5,5
10972,2017,75,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,80,2,10,2,4,5,5
11521,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,40,2,30,2,4.5,5,5
12080,2015,0,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,60,2,1125,2,4.5,4.5,4.5
12410,2015,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,3,1,2,60,2,30,2,5,4.5,3
12463,2015,50,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,8,1,2,147,2,100,2,4.5,4,4.5
12468,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,95,2,30,2,4,5,5
12967,2015,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,3,1,2,60,2,30,2,4.5,4.5,3.5
13017,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,90,2,1125,2,5,5,5
13284,2017,100,XII Monte Verde,Entire rental unit,Entire home/apt,2,1,2,70,2,29,2,4.5,4.5,4
13571,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,148,2,20,2,5,5,4.5
14153,2018,100,XIV Monte Mario,Entire rental unit,Entire home/apt,4,1,1,69,2,29,2,4.5,4,4
14473,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,92,2,29,2,5,5,5
14749,2015,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,2,1,1,60,2,30,2,4.5,5,5
14930,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,61,2,1125,2,5,5,5
15069,2013,0,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,60,2,1125,2,5,5,5
15577,2019,13,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,4,1,1,30,2,1125,2,5,4.5,5
15754,2019,0,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,190,2,1125,2,4.5,5,5
15810,2016,75,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,75,2,29,2,5,5,4.5
17094,2018,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,2,1,1,60,2,7,2,5,5,4.5
17273,2018,80,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,60,2,30,2,5,5,5
17325,2019,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,2,92,2,30,2,5,5,4.5
17514,2010,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,8,1,3,79,2,1125,2,5,5,5
17867,2017,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,4,1,2,40,2,7,2,5,4.5,4.5
18300,2016,90,XIII Aurelia,Entire rental unit,Entire home/apt,6,1,3,134,2,1125,2,4.5,4.5,4
18371,2019,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,1,50,2,30,2,5,5,5
18390,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,60,2,1125,2,5,5,5
18937,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,59,2,99,2,5,5,5
18969,2019,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,70,2,28,2,5,5,5
19141,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,8,1,3,529,2,29,2,5,5,5
19261,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,72,2,1125,2,5,4.5,5
19262,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,328,2,1125,2,5,5,5
19301,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,65,2,1125,2,5,5,5
20286,2013,38,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,115,2,30,2,5,5,5
20647,2018,90,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,45,2,1125,2,5,5,5
20951,2012,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,60,2,365,2,5,5,5
23101,2015,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,5,1,2,70,2,1125,2,5,5,5
23590,2018,99,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,133,2,365,2,4,5,5
23935,2018,100,IX Eur,Entire rental unit,Entire home/apt,4,1,1,70,2,30,2,4.5,4.5,4
24111,2021,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,70,2,1125,2,3,3,5
24148,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,44,2,28,2,5,4.5,5
9952,2012,90,VII San Giovanni/Cinecitta,Entire serviced apartment,Entire home/apt,4,1,1,69,2,30,2,4,4,3.5
22721,2021,100,I Centro Storico,Entire vacation home,Entire home/apt,4,1,1,80,2,1125,2,4,4.5,4.5
24037,2015,100,I Centro Storico,Entire vacation home,Entire home/apt,2,1,1,91,2,28,2,5,5,5
152,2011,100,I Centro Storico,Private room in bed and breakfast,Private room,4,1,2,160,2,10,2,5,5,5
1579,2013,100,XII Monte Verde,Private room in bed and breakfast,Private room,2,1,1,80,2,1125,2,5,4.5,5
3262,2014,100,I Centro Storico,Private room in bed and breakfast,Private room,3,1,1,95,2,1125,2,4.5,5,4.5
5668,2014,0,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,130,2,1125,2,4.5,5,5
7056,2016,50,XIII Aurelia,Private room in bed and breakfast,Private room,2,1,1,57,2,1125,2,5,5,5
12649,2018,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,99,2,27,2,4.5,5,5
12753,2018,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,139,2,27,2,5,5,4.5
18225,2012,100,II Parioli/Nomentano,Private room in bed and breakfast,Private room,2,1,1,75,2,1125,2,5,5,4.5
19774,2010,100,XIII Aurelia,Private room in bed and breakfast,Private room,1,1,1,40,2,1125,2,5,5,5
22556,2021,100,XIII Aurelia,Private room in bed and breakfast,Private room,5,1,1,100,2,365,2,5,5,5
22646,2020,97,XIII Aurelia,Private room in bed and breakfast,Private room,2,1,1,50,2,365,2,5,5,5
23831,2021,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,38,2,365,2,5,5,5
23979,2021,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,41,2,365,2,5,5,5
23980,2021,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,36,2,365,2,4.5,4.5,4.5
4581,2015,100,IX Eur,Private room in condominium (condo),Private room,2,1,1,50,2,1125,2,4.5,5,4.5
9597,2012,90,IV Tiburtina,Private room in condominium (condo),Private room,3,1,1,55,2,60,2,3.5,5,2.5
12433,2017,33,VII San Giovanni/Cinecitta,Private room in condominium (condo),Private room,2,1,1,25,2,365,2,3,3,3
17795,2019,50,VII San Giovanni/Cinecitta,Private room in condominium (condo),Private room,2,1,1,50,2,7,2,5,5,5
19201,2014,100,II Parioli/Nomentano,Private room in condominium (condo),Private room,4,1,1,51,2,1125,2,5,5,5
23049,2016,100,XIII Aurelia,Private room in condominium (condo),Private room,3,1,1,39,2,365,2,4.5,4.5,4.5
23050,2016,100,XIII Aurelia,Private room in condominium (condo),Private room,3,1,1,42,2,28,2,4.5,5,5
24295,2016,100,VIII Appia Antica,Private room in condominium (condo),Private room,2,1,1,31,2,365,2,4.5,4,4
6185,2016,0,II Parioli/Nomentano,Private room in guesthouse,Private room,3,1,1,63,2,1125,2,5,5,5
22223,2014,100,XIII Aurelia,Private room in loft,Private room,2,1,1,55,2,30,2,4,4.5,4
2939,2014,75,I Centro Storico,Private room in rental unit,Private room,2,1,1,60,2,90,2,5,5,5
3152,2014,0,I Centro Storico,Private room in rental unit,Private room,2,1,1,500,2,29,2,5,4.5,5
3900,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,110,2,30,2,3,2.5,4.5
4200,2015,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,66,2,20,2,5,5,5
4322,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,57,2,1125,2,5,5,5
4323,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,57,2,1125,2,5,5,5
4951,2015,100,I Centro Storico,Private room in rental unit,Private room,4,1,1,90,2,10,2,4.5,5,5
6078,2012,96,I Centro Storico,Private room in rental unit,Private room,4,1,1,130,2,1125,2,4,3.5,5
6306,2016,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,59,2,1125,2,5,5,5
9076,2013,70,IX Eur,Private room in rental unit,Private room,4,1,1,95,2,1125,2,5,5,5
9683,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,75,2,30,2,5,5,5
10487,2012,50,XII Monte Verde,Private room in rental unit,Private room,3,1,1,40,2,30,2,5,5,5
11545,2014,98,I Centro Storico,Private room in rental unit,Private room,2,1,1,61,2,30,2,5,5,5
13110,2018,0,VI Roma delle Torri,Private room in rental unit,Private room,4,1,2,60,2,40,2,4,4.5,4
13259,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,80,2,10,2,4.5,4.5,5
13364,2015,75,XIII Aurelia,Private room in rental unit,Private room,1,1,1,50,2,120,2,5,5,5
14585,2018,0,IV Tiburtina,Private room in rental unit,Private room,2,1,1,35,2,1125,2,5,4.5,4.5
16419,2019,90,III Monte Sacro,Private room in rental unit,Private room,2,1,1,50,2,28,2,4.5,5,4.5
17752,2014,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,63,2,7,2,5,5,5
17771,2011,96,I Centro Storico,Private room in rental unit,Private room,2,1,1,56,2,1125,2,2.5,2,3
18398,2015,0,I Centro Storico,Private room in rental unit,Private room,2,1,1,50,2,7,2,5,5,4.5
18710,2017,50,I Centro Storico,Private room in rental unit,Private room,2,1,1,85,2,28,2,5,5,5
18942,2019,100,I Centro Storico,Private room in rental unit,Private room,4,1,1,63,2,1125,2,5,5,5
20680,2015,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,38,2,365,2,4.5,5,5
20766,2015,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,50,2,1125,2,5,5,5
21156,2016,99,I Centro Storico,Private room in rental unit,Private room,2,1,1,68,2,29,2,4,4.5,5
22138,2021,90,I Centro Storico,Private room in rental unit,Private room,2,1,1,69,2,28,2,5,4.5,5
22332,2012,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,999,2,60,2,3,3.5,4
22979,2021,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,90,2,30,2,5,5,5
23720,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,70,2,365,2,5,4.5,5
23776,2013,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,44,2,28,2,4.5,4.5,4.5
20638,2018,100,III Monte Sacro,Private room in serviced apartment,Private room,1,1,1,60,2,1125,2,4,4,5
23549,2020,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,98,2,10,2,4.5,5,5
12751,2014,100,VI Roma delle Torri,Private room in villa,Private room,2,1,1,32,2,30,2,5,5,5
95,2011,100,XV Cassia/Flaminia,Room in bed and breakfast,Hotel room,2,1,1,50,2,30,2,4,5,5
13741,2018,100,VIII Appia Antica,Room in bed and breakfast,Hotel room,4,1,1,52,2,1125,2,4,4,5
16372,2014,100,I Centro Storico,Room in bed and breakfast,Hotel room,4,1,1,70,2,7,2,5,5,5
7602,2012,90,VII San Giovanni/Cinecitta,Room in serviced apartment,Hotel room,4,1,1,79,2,1125,2,5,5,5
23103,2016,78,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1.5,1,46,2,90,2,4.5,5,5
23104,2016,78,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1.5,1,50,2,1125,2,4.5,5,4.5
23498,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,1.5,2,119,2,1125,2,4.5,5,5
18399,2014,100,I Centro Storico,Entire loft,Entire home/apt,4,1.5,1,100,2,60,2,5,4.5,5
2008,2014,60,I Centro Storico,Entire rental unit,Entire home/apt,6,1.5,2,110,2,30,2,5,5,5
17666,2019,100,XIII Aurelia,Entire rental unit,Entire home/apt,3,1.5,1,81,2,30,2,5,5,5
18520,2011,93,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,1,95,2,40,2,3.5,5,5
22687,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1.5,1,110,2,31,2,5,5,5
23500,2018,100,I Centro Storico,Private room in bed and breakfast,Private room,3,1.5,1,41,2,365,2,5,5,5
21420,2017,72,I Centro Storico,Private room in rental unit,Private room,1,1.5,1,35,2,1125,2,5,4.5,5
9532,2014,67,VIII Appia Antica,Entire condominium (condo),Entire home/apt,4,2,2,100,2,35,2,5,5,4
10948,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,2,2,180,2,1125,2,5,5,5
20155,2020,100,XIII Aurelia,Entire condominium (condo),Entire home/apt,10,2,3,93,2,1125,2,5,5,4.5
23360,2021,90,XIII Aurelia,Entire condominium (condo),Entire home/apt,6,2,2,123,2,1125,2,5,5,4.5
23606,2016,99,XII Monte Verde,Entire condominium (condo),Entire home/apt,6,2,2,100,2,1125,2,5,5,5
23623,2016,99,I Centro Storico,Entire condominium (condo),Entire home/apt,5,2,2,240,2,1125,2,3.5,4,5
23624,2018,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,2,3,182,2,90,2,5,5,5
23749,2013,78,XII Monte Verde,Entire condominium (condo),Entire home/apt,7,2,3,69,2,15,2,5,5,5
24187,2021,100,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,6,2,3,50,2,30,2,5,5,5
2481,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,10,2,2,219,2,180,2,5,4.5,5
2979,2014,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,8,2,3,130,2,1125,2,5,5,4.5
4427,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,250,2,1125,2,5,4.5,4
7191,2016,100,XIII Aurelia,Entire rental unit,Entire home/apt,6,2,2,169,2,1125,2,5,5,5
9993,2014,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,7,2,3,885,2,240,2,4,5,4
11564,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,300,2,1125,2,5,5,5
11964,2015,90,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,2,2,109,2,60,2,5,5,4.5
12203,2017,82,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,90,2,1125,2,5,4,5
12382,2018,100,XII Monte Verde,Entire rental unit,Entire home/apt,5,2,2,110,2,88,2,5,5,4
12899,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,2,240,2,1125,2,5,5,5
13113,2017,95,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,100,2,1125,2,5,4.5,5
14819,2015,67,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,2,2,75,2,29,2,3.5,4.5,4
15178,2017,100,XII Monte Verde,Entire rental unit,Entire home/apt,8,2,2,100,2,1125,2,5,5,5
16208,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,100,2,30,2,5,5,4.5
16577,2014,79,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,7,2,3,140,2,1125,2,3.5,3,3
16651,2017,20,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,120,2,30,2,4.5,4.5,4.5
17059,2019,60,I Centro Storico,Entire rental unit,Entire home/apt,9,2,3,131,2,900,2,4,4,5
18328,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,9,2,4,166,2,28,2,4,4.5,4
18346,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,2,89,2,1125,2,5,4.5,5
19364,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,123,2,29,2,4,4.5,5
20281,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,2,136,2,29,2,5,5,5
20451,2017,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,5,2,3,180,2,15,2,4.5,4.5,5
20851,2016,99,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,98,2,1125,2,4.5,4.5,4.5
21287,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,115,2,28,2,5,5,5
24086,2021,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,2,56,2,30,2,4.5,4.5,4.5
5824,2013,75,II Parioli/Nomentano,Entire serviced apartment,Entire home/apt,7,2,3,350,2,1125,2,5,5,5
3059,2011,100,II Parioli/Nomentano,Private room in bed and breakfast,Private room,5,2,2,161,2,1125,2,4,3,3
19943,2017,100,I Centro Storico,Private room in bed and breakfast,Private room,5,2,2,86,2,28,2,5,5,5
23349,2016,100,XIV Monte Mario,Entire condominium (condo),Entire home/apt,4,2.5,2,150,2,21,2,5,5,5
24101,2021,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,2.5,2,199,2,365,2,5,5,5
22751,2016,99,I Centro Storico,Entire condominium (condo),Entire home/apt,6,3,4,80,2,1125,2,5,5,5
12148,2018,47,I Centro Storico,Entire loft,Entire home/apt,4,3,2,100,2,50,2,3,2.5,3.5
13694,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,8,3,2,225,2,1125,2,5,5,4.5
14715,2013,100,XIII Aurelia,Entire rental unit,Entire home/apt,7,3,3,213,2,28,2,5,5,4.5
15132,2017,100,XIII Aurelia,Entire rental unit,Entire home/apt,8,3,3,90,2,90,2,5,5,5
24149,2014,97,I Centro Storico,Entire rental unit,Entire home/apt,8,3,3,214,2,365,2,5,5,5
19908,2020,33,XIII Aurelia,Private room in bed and breakfast,Private room,6,3,3,120,2,29,2,3,3,4.5
23780,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,7,4,4,220,2,1125,2,5,5,5
1507,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,10,4,4,250,2,365,2,3.5,4,4.5
3030,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,10,4,4,400,2,1125,2,5,5,5
4786,2015,60,I Centro Storico,Private room in serviced apartment,Private room,11,4,4,300,2,15,2,4.5,4.5,5
2753,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,11,5,5,373,2,1125,2,5,5,5
5929,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,12,5,5,514,2,1125,2,3.5,4.5,4.5
13761,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,16,6,6,446,2,21,2,5,5,5
21750,2016,100,I Centro Storico,Private room in townhouse,Private room,4,7,7,40,2,1125,2,5,5,5
5137,2014,100,XI Arvalia/Portuense,Entire condominium (condo),Entire home/apt,4,1,1,69,3,28,2,4.5,4.5,5
16772,2016,100,IX Eur,Entire condominium (condo),Entire home/apt,4,1,1,46,3,1125,2,4.5,5,5
20091,2018,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,92,3,365,2,5,4.5,5
20235,2017,100,XIII Aurelia,Entire condominium (condo),Entire home/apt,4,1,2,51,3,1125,2,4.5,5,5
21685,2011,100,XII Monte Verde,Entire condominium (condo),Entire home/apt,4,1,1,70,3,29,2,4,3.5,5
22041,2021,100,XV Cassia/Flaminia,Entire condominium (condo),Entire home/apt,4,1,1,55,3,1125,2,4.5,4.5,4.5
22289,2020,97,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,4,1,2,121,3,1125,2,5,5,5
22296,2014,0,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,111,3,9,2,5,4,5
22706,2015,100,XI Arvalia/Portuense,Entire condominium (condo),Entire home/apt,4,1,1,76,3,28,2,4,5,4.5
22781,2017,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,65,3,800,2,5,5,5
23400,2021,100,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,1,70,3,365,2,5,5,5
23545,2013,100,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,1,41,3,1125,2,5,4.5,4.5
23669,2016,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,81,3,1125,2,4,4.5,5
23680,2016,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,107,3,1125,2,5,5,5
23878,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,80,3,365,2,4,4.5,5
23936,2021,100,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,1,58,3,28,2,5,5,5
24097,2021,100,I Centro Storico,Entire condominium (condo),Entire home/apt,3,1,1,64,3,29,2,3,3.5,4
1774,2012,71,XII Monte Verde,Entire loft,Entire home/apt,2,1,1,70,3,60,2,0,5,5
18567,2019,0,VII San Giovanni/Cinecitta,Entire loft,Entire home/apt,2,1,1,40,3,1125,2,4,4,5
168,2011,67,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,69,3,365,2,4,3,5
1309,2013,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,90,3,7,2,5,5,5
1359,2013,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,100,3,30,2,4,5,4
2997,2012,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,4,1,2,75,3,1125,2,4.5,4,5
4292,2015,90,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,64,3,90,2,5,5,5
5713,2015,100,IX Eur,Entire rental unit,Entire home/apt,4,1,1,75,3,1125,2,3.5,3,2
7672,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,71,3,1125,2,4.5,5,5
10041,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,232,3,1125,2,5,5,5
11487,2013,97,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,84,3,29,2,4,4,5
12831,2014,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,4,1,1,80,3,29,2,5,4.5,5
13403,2013,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,3,1,1,37,3,1125,2,5,5,4.5
14046,2014,71,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,1,110,3,37,2,4.5,5,4.5
14351,2014,99,XIII Aurelia,Entire rental unit,Entire home/apt,3,1,1,41,3,1125,2,4,5,5
14425,2012,94,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,265,3,1125,2,5,5,5
15097,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,71,3,1125,2,4,5,4.5
16683,2013,75,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,55,3,1125,2,5,4,5
17371,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,105,3,14,2,5,5,5
17535,2011,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,2,1,1,60,3,1125,2,5,5,5
18427,2011,100,III Monte Sacro,Entire rental unit,Entire home/apt,4,1,1,70,3,1125,2,4.5,5,5
18474,2019,100,VIII Appia Antica,Entire rental unit,Entire home/apt,5,1,2,83,3,1125,2,4.5,5,4.5
18664,2019,0,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,2,1,1,50,3,1125,2,5,5,5
19085,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,140,3,1125,2,5,5,5
19384,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,75,3,1125,2,5,5,5
20104,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,3,1125,2,4.5,3.5,5
20186,2020,30,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,68,3,30,2,5,5,5
20427,2015,90,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,3,1,2,60,3,100,2,4.5,4.5,5
20581,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,150,3,1125,2,5,5,5
20737,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,183,3,30,2,4.5,4.5,5
20839,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,160,3,1125,2,5,5,5
21132,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,64,3,29,2,5,5,4.5
21714,2020,80,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,2,100,3,1125,2,5,4.5,5
